"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"4","4","Masked Meower","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","82","False","False","0.17"
"1","1","Masked Meower","msc","Near Mint","English","foil","","2026-09-10 00:13:02.787000","807","False","False","0.18"
"1","1","Massacre Girl","mar","Near Mint","English","foil","","2026-09-10 00:13:02.787000","67","False","False","3.16"
"1","1","Massacre Girl, Known Killer","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","79","False","False","1.03"
"3","3","Master Pakku","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","63","False","False","0.15"
"3","3","Master Piandao","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","28","False","False","0.19"
"1","1","Master's Councillors","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","47","False","False","0.11"
"2","2","Master's Councillors","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","47","False","False","0.23"
"3","3","Master's Councillors","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","47","False","False","0.16"
"1","1","Mathemagics","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","58","False","False","4.85"
"1","1","Matterbending Mage","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","59","False","False","0.08"
"2","2","Mauhúr, Uruk-hai Captain","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","214","False","False","0.28"
"4","4","Mechanical Mobster","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","168","False","False","0.11"
"2","2","Meditation Pools","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","272","False","False","0.19"
"1","1","Meek Attack","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","151","False","False","0.40"
"3","3","Melancholic Poet","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","90","False","False","0.10"
"1","1","Meneldor, Swift Savior","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","62","False","False","0.22"
"1","1","Merchant of Many Hats","tla","Near Mint","English","foil","","2026-09-10 00:13:02.787000","110","False","False","0.15"
"3","3","Merchant of Many Hats","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","110","False","False","0.09"
"4","4","Merciless Enforcers","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","58","False","False","0.20"
"2","2","Meriadoc Brandybuck","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","314","False","False","0.21"
"2","2","Meriadoc Brandybuck","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","177","False","False","0.24"
"3","3","Merrow Skyswimmer","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","234","False","False","0.09"
"1","1","Merrow Skyswimmer","ecl","Near Mint","English","foil","","2026-09-10 00:13:02.787000","234","False","False","0.13"
"6","6","Messenger Hawk","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","234","False","False","0.11"
"1","1","Metallic Mimic","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","203","False","False","0.43"
"2","2","Meteor Sword","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","258","False","False","0.27"
"1","1","Methods of the Mighty","msc","Near Mint","English","","","2026-09-10 00:13:02.787000","21","False","False","1.69"
"1","1","Mica, Reader of Ruins","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","124","False","False","0.26"
"1","1","Michelangelo, the Heart","tmc","Near Mint","English","foil","","2026-09-10 00:13:02.787000","5","False","False","1.14"
"1","1","Midgar, City of Mako // Reactor Raid","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","286","False","False","1.85"
"1","1","Midnight Banshee","ecc","Near Mint","English","","","2026-09-10 00:13:02.787000","80","False","False","0.30"
"1","1","Miles Morales // Ultimate Spider-Man","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","108","False","False","5.40"
"1","1","Minas Morgul, Dark Fortress","hoc","Near Mint","English","foil","","2026-09-10 00:13:02.787000","48","False","False","16.32"
"1","1","Minas Tirith","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","420","False","False","5.53"
"1","1","Mind into Matter","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","202","False","False","0.46"
"1","1","Minwu, White Mage","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","26","False","False","0.31"
"5","5","Mirkwood","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","188","False","False","0.17"
"1","1","Mirkwood","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","188","False","False","0.23"
"1","1","Mirkwood Bats","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","95","False","False","0.76"
"1","1","Mirkwood Bats","ltr","Near Mint","English","foil","","2026-09-10 00:13:02.787000","95","False","False","2.81"
"2","2","Mirkwood Bats","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","421","False","False","1.00"
"6","6","Mirkwood Meditator","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","48","False","False","0.06"
"2","2","Mirkwood Meditator","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","48","False","False","0.13"
"3","3","Mirkwood Meditator","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","48","False","False","0.13"
"1","1","Mirkwood Nurturer","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","160","False","False","0.24"
"1","1","Mirkwood Nurturer","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","160","False","False","0.16"
"7","7","Mirkwood Nurturer","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","160","False","False","0.11"
"2","2","Mirkwood Pathmaker","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","129","False","False","0.22"
"2","2","Mirkwood Pathmaker","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","129","False","False","0.33"
"1","1","Mirkwood Pathmaker","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","129","False","False","0.21"
"1","1","Mirkwood Spider","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","178","False","False","0.34"
"1","1","Mirkwood Spider","ltr","Near Mint","English","foil","","2026-09-10 00:13:02.787000","178","False","False","0.36"
"2","2","Mirran Crusader","pmbs","Near Mint","English","foil","","2026-09-10 00:13:02.787000","14★","False","False","2.77"
"2","2","Mirror of Galadriel","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","244","False","False","0.23"
"1","1","Mirrorform","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","308","False","False","4.39"
"1","1","Mirrormere Guardian","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","179","False","False","0.15"
"2","2","Mischievous Sneakling","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","235","False","False","0.23"
"1","1","Mister Fantastic, Reed Richards","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","66","False","False","0.32"
"1","1","Mister Fantastic, Reed Richards","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","66","False","False","0.21"
"1","1","Mister Hyde, Monster Within","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","176","False","False","0.12"
"1","1","Mister Negative","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","135","False","False","1.01"
"2","2","Mistmeadow Council","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","183","False","False","0.03"
"1","1","Misty Knight, Hero for Hire","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","145","False","False","0.12"
"4","4","Misty Mountains Raider","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","105","False","False","0.20"
"1","1","Misty Mountains Raider","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","105","False","False","0.31"
"1","1","Misty Mountains Raider","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","105","False","False","0.24"
"1","1","Misty Palms Oasis","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","273","False","False","0.20"
"2","2","Misty Palms Oasis","tla","Near Mint","English","foil","","2026-09-10 00:13:02.787000","273","False","False","0.21"
"1","1","Mjölnir, Hammer of Thor","msh","Near Mint","English","foil","","2026-09-10 00:13:02.787000","339","False","False","61.40"
"1","1","Mjölnir, Hammer of Thor","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","303","False","False","26.90"
"4","4","Mob Lookout","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","136","False","False","0.18"
"1","1","Mob Lookout","msc","Near Mint","English","foil","","2026-09-10 00:13:02.787000","821","False","False","0.26"
"1","1","Mockingbird, Ace Agent","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","22","False","False","0.11"
"1","1","Mogg War Marshal","dmr","Near Mint","English","","","2026-09-10 00:13:02.787000","131","False","False","0.13"
"1","1","Moggcatcher","nem","Near Mint","English","","","2026-09-10 00:13:02.787000","96","False","False","13.53"
"1","1","Mole Man, Moloid Master","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","415","False","False","2.83"
"1","1","Mole Man, Moloid Master","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","177","False","False","1.44"
"1","1","Mole Module","tmc","Near Mint","English","","","2026-09-10 00:13:02.787000","40","False","False","0.31"
"2","2","Molten Man, Inferno Incarnate","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","84","False","False","0.16"
"1","1","Molten Note","sos","Near Mint","English","","","2026-09-10 00:13:02.787000","204","False","False","0.13"
"7","7","Moment of Glory","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","21","False","False","0.10"
"3","3","Momo, Friendly Flier","tla","Near Mint","English","foil","","2026-09-10 00:13:02.787000","394","False","False","0.39"
"2","2","Momo, Friendly Flier","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","29","False","False","0.44"
"1","1","Momo, Playful Pet","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","30","False","False","0.24"
"1","1","Mona Lisa, Science Geek","tmt","Near Mint","English","","","2026-09-10 00:13:02.787000","123","False","False","0.24"
"5","5","Mongoose Lizard","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","148","False","False","0.08"
"1","1","Mongoose Lizard","tla","Near Mint","English","foil","","2026-09-10 00:13:02.787000","148","False","False","0.16"
"1","1","Monica Rambeau // Photon, Living Light","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","23","False","False","1.64"
"3","3","Monk's Fist","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","265","False","False","0.10"
"1","1","Monstrous Rage","soa","Near Mint","English","","","2026-09-10 00:13:02.787000","45","False","False","0.26"
"1","1","Monstrous Rage","mar","Near Mint","English","","","2026-09-10 00:13:02.787000","72","False","False","1.02"
"1","1","Moogles' Valor","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","27","False","False","1.15"
"1","1","Moon Girl and Devil Dinosaur","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","223","False","False","0.25"
"3","3","Moonglove Extractor","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","109","False","False","0.12"
"1","1","Moonlit Lamenter","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","26","False","False","0.26"
"2","2","Moonstone, Harsh Mistress","msh","Near Mint","English","","","2026-09-10 00:13:02.787000","107","False","False","0.15"
"1","1","Moon-Vigil Adherents","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","184","False","False","0.20"
"2","2","Morbius the Living Vampire","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","137","False","False","0.22"
"2","2","Morcant's Eyes","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","185","False","False","0.25"
"1","1","Morcant's Loyalist","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","236","False","False","0.35"
"1","1","Morcant's Loyalist","ecl","Near Mint","English","foil","","2026-09-10 00:13:02.787000","341","False","False","0.46"
"2","2","Mordor Muster","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","96","False","False","0.21"
"1","1","Mordor Trebuchet","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","97","False","False","0.17"
"2","2","Morgul-Knife Wound","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","98","False","False","0.21"
"1","1","Moria Marauder","ltr","Near Mint","English","","","2026-09-10 00:13:02.787000","138","False","False","0.32"
"2","2","Morlun, Devourer of Spiders","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","59","False","False","0.42"
"1","1","Mossfire Valley","fic","Near Mint","English","","","2026-09-10 00:13:02.787000","407","False","False","0.30"
"1","1","Most Decrepit Old Bird // Speak Secrets","hob","Near Mint","English","foil","","2026-09-10 00:13:02.787000","49","False","False","0.45"
"1","1","Most Decrepit Old Bird // Speak Secrets","hob","Near Mint","English","","","2026-09-10 00:13:02.787000","49","False","False","0.30"
"2","2","Mountain","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","197","False","False","0.25"
"8","8","Mountain","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","285","False","False","0.15"
"7","7","Mountain","tla","Near Mint","English","foil","","2026-09-10 00:13:02.787000","285","False","False","0.28"
"1","1","Mountain","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","303","False","False","0.25"
"4","4","Mountain","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","290","False","False","0.33"
"3","3","Mountain","tla","Near Mint","English","","","2026-09-10 00:13:02.787000","295","False","False","0.38"
"4","4","Mountain","ecl","Near Mint","English","","","2026-09-10 00:13:02.787000","272","False","False","0.11"
"2","2","Mountain","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","304","False","False","0.19"
"1","1","Mountain","fin","Near Mint","English","","","2026-09-10 00:13:02.787000","305","False","False","0.29"
"1","1","Mountain","spm","Near Mint","English","","","2026-09-10 00:13:02.787000","192","False","False","0.35"
